Incident_ID,Media_Attention,Date,School,City,State,City_Lat,City_Lon,School_Level,Targets
20190719CAMOS,,2019-07-19,Monroe Clark Middle School,San Diego,CA,32.7174202,-117.1627728,Middle,Neither
20010302CAHOS,,2001-03-02,Hoover High School,San Diego,CA,32.7174202,-117.1627728,High,Victims Targeted
20001201CAJUS,,2000-12-01,Junipero Serra High School,San Diego,CA,32.7174202,-117.1627728,High,Victims Targeted
19790129CAGRS,,1979-01-29,Grover Cleveland Elementary School,San Diego,CA,32.7174202,-117.1627728,Elementary,Random Shooting
19931215CACHS,,1993-12-15,Chatsworth High School,San Fernando Valley,CA,34.2148853,-118.4998204,High,Victims Targeted
20220517CASAS,Local,2022-05-17,School Bus,San Francisco,CA,37.7790262,-122.419906,Other,Both
20200919CAKRS,Regional,2020-09-19,Krouzian Zekarian Vasbouragan Armenian School,San Francisco,CA,37.7790262,-122.419906,K-8,Neither
20180831CABAS,Local,2018-08-31,Balboa High School,San Francisco,CA,37.7790262,-122.419906,High,Neither
20161018CAJUS,Regional,2016-10-18,June Jordan High School for Equity,San Francisco,CA,37.7790262,-122.419906,High,Both
20010103CABAS,,2001-01-03,Balboa High School,San Francisco,CA,37.7790262,-122.419906,High,Neither
20210812CANOS,Local,2021-08-12,North Mountain Middle School,San Jacinto,CA,33.7839664,-116.9589086,Middle,Neither
20211126CAWES,Regional,2021-11-26,Westmount High School,San Jose,CA,37.3361663,-121.890591,High,Victims Targeted
19990909CASAS,,1999-09-09,Santa Teresa High School,San Jose,CA,37.3361663,-121.890591,High,Victims Targeted
19940127CAWAS,,1994-01-27,Washington Elementary School,San Jose,CA,37.3361663,-121.890591,Elementary,Victims Targeted
20130213CAHIS,Local,2013-02-13,Hillside Elementary School,San Leandro,CA,37.7249296,-122.1560768,Elementary,Victims Targeted
19941105CATHS,,1994-11-05,Thomas Jefferson Elementary School,San Leandro,CA,37.7249296,-122.1560768,Elementary,Victims Targeted
20210514CASAS,National,2021-05-14,San Mateo High School,San Mateo,CA,37.496904,-122.3330573,High,Victims Targeted
19870330CAPAS,,1987-03-30,Panorama Elementary School,Santa Ana,CA,33.7494951,-117.8732213,Elementary,Victims Targeted
19751218CAORS,,1975-12-18,Orange High School,Santa Ana,CA,33.7494951,-117.8732213,High,Victims Targeted
20181108CACLS,,2018-11-08,Cleveland Elementary School,Santa Barbara,CA,34.4221319,-119.702667,Elementary,Victims Targeted
20191114CASAS,National,2019-11-14,Saugus High School,Santa Clarita,CA,34.4127963,-118.5538088,High,Random Shooting
20191022CARIS,Local,2019-10-22,Ridgway High School,Santa Rosa,CA,38.4404925,-122.7141049,High,Victims Targeted
19780309CAMOS,,1978-03-09,Monroe Elementary School,Santa Rosa,CA,38.4404925,-122.7141049,Elementary,Random Shooting
19771209CAPES,,1977-12-09,Petaluma McNear Elementary,Santa Rosa,CA,38.4404925,-122.7141049,Elementary,Victims Targeted
20010305CASAS,,2001-03-05,Santana High School,Santee,CA,32.8383828,-116.9739167,High,Random Shooting
20180313CASES,,2018-03-13,Seaside High School,Seaside,CA,36.62593,-121.8169383,High,Random Shooting
19910521CAROS,,1991-05-21,Robert A. Millikan Junior High School,Sherman Oaks,CA,34.1508718,-118.448986,Junior High,Victims Targeted
20200916CASOS,Local,2020-09-16,Sonora High School,Sonora,CA,37.9840911,-120.3821381,High,Victims Targeted
20100518CASOS,,2010-05-18,South Gate High School,South Gate,CA,33.9463456,-118.200981,High,Both
19890117CACLS,National,1989-01-17,Cleveland Elementary School,Stockton,CA,37.9577016,-121.2907796,Elementary,Random Shooting
20041012CALAS,,2004-10-12,Lakewood Elementary School,Sunnyvale,CA,37.3688301,-122.036349,Elementary,Victims Targeted
20130110CATAT,National,2013-01-10,Taft Union High School,Taft,CA,35.1424671,-119.456507,High,Both
20201112CACEU,Local,2020-11-12,Cesar Chavez Middle School,Union City,CA,36.3302284,-119.292058,Middle,Victims Targeted
20191124CASEU,National,2019-11-24,Searles Elementary School,Union City,CA,36.3302284,-119.292058,Elementary,Random Shooting
20071221CABAU,,2007-12-21,Barnard-White Middle School,Union City,CA,36.3302284,-119.292058,Middle,Random Shooting
20060123CAWIV,,2006-01-23,Will C. Wood High School,Vacaville,CA,38.3565773,-121.9877444,High,Random Shooting
20070109CAGRV,,2007-01-09,Grant High School,Van Nuys,CA,34.1866193,-118.4486675,High,Victims Targeted
20210429CAVIV,Regional,2021-04-29,Victor Valley High School,Victorville,CA,34.5361067,-117.2911565,High,Random Shooting
20030410CAWAW,Local,2003-04-10,Walnut High School,Walnut,CA,33.7085883,-117.7926096,High,Victims Targeted
20030330CAROW,,2003-03-30,Rolling Hills Middle School,Watsonville,CA,36.9092773,-121.7529071,High,Victims Targeted
20211206CAWIW,Regional,2021-12-06,Wilmington Park Elementary School,Wilmington,CA,33.7800164,-118.262509,Elementary,Both
20211119COHIA,International,2021-11-19,Hinkley High School,Aurora,CO,39.7405111,-104.830994,High,Victims Targeted
20190403COAUA,,2019-04-03,Aurora West College Preparatory Academy,Aurora,CO,39.7405111,-104.830994,Unknown,Victims Targeted
20190217COEAA,,2019-02-17,Eaglecrest High School,Aurora,CO,39.7405111,-104.830994,High,Victims Targeted
20101206COAUA,Local,2010-12-06,Aurora Central High School,Aurora,CO,39.7405111,-104.830994,High,Both
20060927COPLB,National,2006-09-27,Platte Canyon High School,Bailey,CO,39.4064662,-105.4717013,High,Victims Targeted
20161103COBEB,,2016-11-03,Berthoud High School,Berthoud,CO,40.297553,-105.0509705,High,Victims Targeted
20131213COARC,National,2013-12-13,Arapahoe High School,Centennial,CO,39.579155,-104.8769227,High,Both
20210918COWIC,Local,2021-09-18,Widefield High School,Colorado Springs,CO,38.8339578,-104.825348,High,Both
20190629COJAC,,2019-06-29,Jack Swigert Aerospace Academy ,Colorado Springs,CO,38.8339578,-104.825348,Elementary,Victims Targeted
20210817COYED,Regional,2021-08-17,Yeshiva Toras Chaim High School,Denver,CO,39.7392364,-104.984862,High,Victims Targeted
20050524COACD,,2005-05-24,Academia Ana Marie Sandoval Montessori School,Denver,CO,39.7392364,-104.984862,Other,Random Shooting
20000502COTHD,,2000-05-02,Thomas Jefferson High School,Denver,CO,39.7392364,-104.984862,High,Victims Targeted
20201102COERE,Local,2020-11-02,Erie High School,Erie,CO,40.0146297,-105.103951,High,Neither
20161102COGRG,,2016-11-02,Grand Junction High School,Grand Junction,CO,39.063956,-108.5507317,High,Victims Targeted
20220310COROH,Local,2022-03-10,Rock Canyon High School,Highlands Ranch,CO,39.5497243,-104.9695655,High,Neither
20100223CODEL,Regional,2010-02-23,Deer Creek Middle School,Littleton,CO,39.613321,-105.016649,Middle,Random Shooting
19990420COCOL,,1999-04-20,Columbine High School,Littleton,CO,39.613321,-105.016649,High,Both
19820407CODEL,Local,1982-04-07,Deer Creek Junior High School,Littleton,CO,39.613321,-105.016649,High,Victims Targeted
20081115COTHL,,2008-11-15,Thompson Valley High School,Loveland,CO,40.385549,-105.0443613,High,Victims Targeted
20220222COLIP,Regional,2022-02-22,Liberty Point International Middle School,Pueblo,CO,38.2544472,-104.609141,Middle,Neither
20160504COEAP,Local,2016-05-04,East High School,Pueblo,CO,38.2544472,-104.609141,High,Victims Targeted
20191008COSHS,,2019-10-08,Sheridan High School,Sheridan,CO,39.6469285,-105.025058,High,Victims Targeted
20030205CORAW,,2003-02-05,Ranum High School,Westminster,CO,39.8366528,-105.0372046,High,Victims Targeted
20181022CTDUB,,2018-10-22,Dunbar Elementary School,Bridgeport,CT,41.1670412,-73.2048348,Elementary,Victims Targeted
19800926CTBRB,,1980-09-26,Bridgeport Central High School,Bridgeport,CT,41.1670412,-73.2048348,High,Both
20190711CTBUH,Local,2019-07-11,Bulkeley High School,Hartford,CT,41.764582,-72.6908547,High,Victims Targeted
20070327CTSAH,,2007-03-27,Sarah J. Rawson Elementary School,Hartford,CT,41.764582,-72.6908547,Elementary,Victims Targeted
19850205CTAIH,,1985-02-05,A I Prince Technical High School,Hartford,CT,41.764582,-72.6908547,High,Victims Targeted
19811013CTHAH,,1981-10-13,Hartford Public High School,Hartford,CT,41.764582,-72.6908547,High,Victims Targeted
20071001CTPLM,,2007-10-01,Platt High School,Meriden,CT,41.5381535,-72.8070435,High,Victims Targeted
19931202CTNEN,,1993-12-02,New Britain High School,New Britain,CT,41.6612104,-72.7795419,High,Victims Targeted
19931104CTNEN,,1993-11-04,New Britain High School,New Britain,CT,41.6612104,-72.7795419,High,Victims Targeted
20210922CTLIN,Local,2021-09-22,Lincoln-Bassett Community School,New Haven,CT,41.3082138,-72.9250518,Elementary,Neither
20200928CTEAN,Local,2020-09-28,East Rock Community Magnet School,New Haven,CT,41.3082138,-72.9250518,K-8,Victims Targeted
20191216CTCAN,,2019-12-16,Catholic Academy of New Haven,New Haven,CT,41.3082138,-72.9250518,K-8,Victims Targeted
20140113CTHIN,Local,2014-01-13,Hillhouse High School,New Haven,CT,41.3082138,-72.9250518,High,Victims Targeted
19841109CTWIN,,1984-11-09,Wilbur Cross High School,New Haven,CT,41.3082138,-72.9250518,High,Victims Targeted
19781214CTWIN,,1978-12-14,Wilbur Cross High School,New Haven,CT,41.3082138,-72.9250518,High,Victims Targeted
20121214CTSAN,International,2012-12-14,Sandy Hook Elementary School,Newtown,CT,41.4134764,-73.3086445,Elementary,Random Shooting
19851210CTPOP,,1985-12-10,Portland Junior High School,Portland,CT,41.5728924,-72.6406905,Junior High,Both
20090908CTSTS,,2009-09-08,Stamford Academy,Stamford,CT,41.0534302,-73.5387341,High,Victims Targeted
20210610CTHOW,Local,2021-06-10,Holy Cross High School,Waterbury,CT,41.5538091,-73.0438362,High,Neither
20220524DCPOW,Local,2022-05-24,Powell Elementary School,Washington,DC,38.8950368,-77.0365427,Elementary,Victims Targeted
20220422DCEDW,International,2022-04-22,Edmund Burke School,Washington,DC,38.8950368,-77.0365427,12-Jun,Random Shooting
20220227DCDUW,Local,2022-02-27,Dunbar High School,Washington,DC,38.8950368,-77.0365427,High,Victims Targeted
20220119DCANW,Local,2022-01-19,Anacostia High School,Washington,DC,38.8950368,-77.0365427,High,Victims Targeted
20211007DCWAW,Local,2021-10-07,Walkins Elementary School,Washington,DC,38.8950368,-77.0365427,Elementary,Victims Targeted
20060921DCCAW,,2006-09-21,Cardozo High School,Washington,DC,38.8950368,-77.0365427,High,Victims Targeted
20060829DCANW,,2006-08-29,Anacostia Senior High School,Washington,DC,38.8950368,-77.0365427,High,Neither
20060405DCROW,,2006-04-05,Roosevelt Senior High School,Washington,DC,38.8950368,-77.0365427,High,Both
20040202DCBAW,,2004-02-02,Ballou Senior High School,Washington,DC,38.8950368,-77.0365427,High,Victims Targeted
20031030DCANW,,2003-10-30,Anacostia High School,Washington,DC,38.8950368,-77.0365427,High,Both
20030401DCCAW,,2003-04-01,Cardozo High School,Washington,DC,38.8950368,-77.0365427,High,Victims Targeted
19960119DCWIW,,1996-01-19,Winston Education Center,Washington,DC,38.8950368,-77.0365427,K-8,Victims Targeted
19950124DCSPW,,1995-01-24,Spingarn High School,Washington,DC,38.8950368,-77.0365427,High,Victims Targeted
19950105DCCAW,,1995-01-05,Cardozo Senior High School,Washington,DC,38.8950368,-77.0365427,High,Both
19940309DCEAW,,1994-03-09,Eastern High School,Washington,DC,38.8950368,-77.0365427,High,Victims Targeted
19931018DCJHW,,1993-10-18,J H Johnson Junior High School,Washington,DC,38.8950368,-77.0365427,Junior High,Victims Targeted
19930925DCWEW,,1993-09-25,Weatherless Elementary School,Washington,DC,38.8950368,-77.0365427,Elementary,Both
19930208DCWAW,,1993-02-08,Washington-Dix Street Academy (High School),Washington,DC,38.8950368,-77.0365427,High,Victims Targeted
19920530DCARW,Local,1992-05-30,Archbishop Carroll High School,Washington,DC,38.8950368,-77.0365427,High,Both
19890126DCWOW,,1989-01-26,Woodrow Wilson HIgh School,Washington,DC,38.8950368,-77.0365427,High,Victims Targeted
19800910DCSPW,,1980-09-10,Springarn High School,Washington,DC,38.8950368,-77.0365427,High,Random Shooting
19720105DCPAW,,1972-01-05,Parkview Elementary School,Washington,DC,38.8950368,-77.0365427,Elementary,Victims Targeted
19700105DCUNW,,1970-01-05,Unnamed High School,Washington,DC,38.8950368,-77.0365427,High,Victims Targeted
19700105DCSOW,,1970-01-05,Sousa Junior High,Washington,DC,38.8950368,-77.0365427,Junior High,Random Shooting
19700105DCHIW,,1970-01-05,Hine Junior High School,Washington,DC,38.8950368,-77.0365427,High,Random Shooting
19800201DCLAW,,1980-02-01,Langdon Elementary School,"Washington, DC",DC,38.8950368,-77.0365427,Elementary,Neither
20180829DETOD,Local,2018-08-29,Towne Point Elementary School,Dover,DE,39.158168,-75.5243682,Elementary,Victims Targeted
20160112DECED,Local,2016-01-12,Central Middle School,Dover,DE,39.158168,-75.5243682,Middle,Neither
19780607DEDOD,,1978-06-07,Dover Air High,Dover,DE,39.158168,-75.5243682,High,Neither
20090108DEWIN,,2009-01-08,William Penn High School,New Castle,DE,39.6159851,-75.662956,High,Random Shooting
20060209DEWIN,,2006-02-09,William Penn High School,New Castle,DE,39.6159851,-75.662956,High,Victims Targeted
19931012DEDON,,1993-10-12,Dover High School,New Castle,DE,39.6159851,-75.662956,High,Victims Targeted
20210427DESMS,Regional,2021-04-27,Smyrna Middle School,Smyrna,DE,39.2998339,-75.6046494,Middle,Victims Targeted
20060110DEMOW,,2006-01-10,Mount Pleasant High School,Wilmington,DE,39.7459468,-75.546589,High,Victims Targeted
19700422DEPIW,,1970-04-22,Pierre S. Dupont High School,Wilmington,DE,39.7459468,-75.546589,High,Victims Targeted
19820430FLANA,,1982-04-30,Anniston High School,Anniston,FL,30.3202945,-81.5411937,High,Victims Targeted
20110413FLSHA,Local,2011-04-13,Sheeler Charter High School,Apopka,FL,28.678013,-81.511398,High,Both
20041117FLAPA,,2004-11-17,Apopka Memorial Middle School,Apopka,FL,28.678013,-81.511398,Middle,Neither
20200108FLGLB,,2020-01-08,Glades Central Community High School,Belle Glade,FL,26.6845104,-80.6675577,High,Neither
20180914FLBOB,,2018-09-14,Boynton Beach High School,Boynton Beach,FL,26.5256179,-80.0666026,High,Neither
19850516FLPAB,,1985-05-16,Parrott Junior High School,Brookville,FL,27.3323631,-80.389043,Junior High,Victims Targeted
19951023FLLAC,,1995-10-23,Lake Howell High School,Casselberry,FL,28.6714702,-81.3382005,High,Victims Targeted
19871114FLCLC,,1987-11-14,Clearwater High School,Clearwater,FL,27.9658533,-82.8001026,High,Victims Targeted
20180215FLNOC,,2018-02-15,North Broward Preparatory School,Coconut Creek,FL,26.2517482,-80.1789351,K-12,Random Shooting
19830131FLDED,,1983-01-31,DeLand High School,DeLand,FL,29.0283213,-81.3031098,High,Victims Targeted
19700508FLCAD,,1970-05-08,Carver High School,Delray Beach,FL,26.4614625,-80.0728201,High,Victims Targeted
20031229FLABE,,2003-12-29,Abess Park Elementary School,East Arlington,FL,30.3182866,-81.535778,Elementary,Victims Targeted
20170117FLFRE,,2017-01-17,Franklin County Elementary School,Eastpoint,FL,29.752006,-84.8684746,Elementary,Neither
20150527FLEVE,,2015-05-27,Everglades City School,Everglades City,FL,25.8574788,-81.384961,K-12,Victims Targeted
20081112FLDIF,,2008-11-12,Dillard High School,Fort Lauderdale,FL,26.1223084,-80.1433786,High,Victims Targeted
19810328FLDIF,,1981-03-28,Dillard High School,Fort Lauderdale,FL,26.1223084,-80.1433786,High,Victims Targeted
20130107FLAPF,Local,2013-01-07,Apostolic Revival Center Christian School,Fort Myers,FL,26.640628,-81.8723084,K-8,Victims Targeted
19920409FLFOF,,1992-04-09,Fort Myers High School,Fort Myers,FL,26.640628,-81.8723084,High,Victims Targeted
19880516FLFOF,,1988-05-16,Fort Myers Middle School,Fort Myers,FL,26.640628,-81.8723084,Middle,Victims Targeted
19980529FLSTF,,1998-05-29,Stranahan High School,Ft. Lauderdale,FL,26.1223084,-80.1433786,High,Victims Targeted
20210127FLHOH,Local,2021-01-27,Holly Hill School,Holly Hill,FL,29.2435916,-81.0375555,K-8,Victims Targeted
20130523FLREH,Regional,2013-05-23,Redland Middle School,Homestead,FL,25.4718946,-80.4759905,Middle,Random Shooting
20220511FLJAJ,Regional,2022-05-11,Andrew Jackson High School,Jacksonville,FL,30.3321838,-81.655651,High,Victims Targeted
20211116FLJAJ,Local,2021-11-16,Jacksonville School Bus,Jacksonville,FL,30.3321838,-81.655651,,Both
20201009FLJEJ,Local,2020-10-09,Jean Ribault High School,Jacksonville,FL,30.3321838,-81.655651,High,Random Shooting
20200923FLHIJ,Local,2020-09-23,Highlands Middle School,Jacksonville,FL,30.3321838,-81.655651,Middle,Neither
20190517FLTEJ,,2019-05-17,Terry Parker High School,Jacksonville,FL,30.3321838,-81.655651,High,Victims Targeted
20190403FLSAJ,,2019-04-03,Saint Clair Evans Academy,Jacksonville,FL,30.3321838,-81.655651,Elementary,Victims Targeted
20190327FLMAJ,Local,2019-03-27,Mayport Coastal Sciences Middle School,Jacksonville,FL,30.3321838,-81.655651,Middle,Random Shooting
20180824FLRAJ,,2018-08-24,Raines High School,Jacksonville,FL,30.3321838,-81.655651,High,Both
20161216FLSAJ,Local,2016-12-16,Samuel W. Wolfson High School,Jacksonville,FL,30.3321838,-81.655651,High,Random Shooting
20150521FLDUJ,Local,2015-05-21,Duval County School Bus,Jacksonville,FL,30.3321838,-81.655651,High,Both
20150512FLUNJ,Local,2015-05-12,Unknown School (bus),Jacksonville,FL,30.3321838,-81.655651,,Both
20120306FLEPJ,International,2012-03-06,Episcopal School of Jacksonville,Jacksonville,FL,30.3321838,-81.655651,Unknown,Victims Targeted
20070207FLPAJ,,2007-02-07,Paxon Middle School,Jacksonville,FL,30.3321838,-81.655651,Middle,Victims Targeted
20050902FLSOJ,,2005-09-02,Sojourner Truth High School,Jacksonville,FL,30.3321838,-81.655651,High,Victims Targeted
20041119FLTEJ,,2004-11-19,Terry Parker High School,Jacksonville,FL,30.3321838,-81.655651,High,Random Shooting
19971107FLRIJ,,1997-11-07,Ribault High School,Jacksonville,FL,30.3321838,-81.655651,High,Victims Targeted
19970220FLFIJ,,1997-02-20,First Coast High School,Jacksonville,FL,30.3321838,-81.655651,High,Victims Targeted
19931104FLTEJ,,1993-11-04,Terry Parker High School,Jacksonville,FL,30.3321838,-81.655651,High,Victims Targeted
19881101FLPAJ,,1988-11-01,Paxon High School,Jacksonville,FL,30.3321838,-81.655651,High,Victims Targeted
19881004FLJEJ,,1988-10-04,J E B Stuart Junior High School (bus),Jacksonville,FL,30.3321838,-81.655651,Junior High,Both
19800908FLFOJ,,1980-09-08,Forrest High School,Jacksonville,FL,30.3321838,-81.655651,High,Victims Targeted
20211211FLEDL,Local,2021-12-11,Edward A. Upthegrove Elementary School,LaBelle,FL,26.7615384,-81.4385828,Elementary,Victims Targeted
20210921FLLAL,Local,2021-09-21,Lake Asbury Elementary School,Lake Asbury,FL,30.0564206,-81.8222743,Elementary,Neither
20220214FLLAL,Local,2022-02-14,Lake City Middle School,Lake City,FL,30.1894252,-82.6394803,Middle,Victims Targeted
20140910FLGRL,,2014-09-10,Greenwood Lakes Middle School,Lake Mary,FL,28.7562749,-81.322093,Middle,Victims Targeted
20000526FLLAL,,2000-05-26,Lake Worth Middle School,Lake Worth,FL,26.615891,-80.0691435,Middle,Victims Targeted
19950614FLLAL,,1995-06-14,Lake Worth High School,Lake Worth,FL,26.615891,-80.0691435,High,Both
20081222FLLAL,,2008-12-22,Largo Middle School,Largo,FL,27.9094665,-82.7873244,Middle,Victims Targeted
